"userid";"contentid";"score"
"user63";131322;4.5
"user63";131322;3.0
"user63";2521020;2.0
"user63";2521020;1.0
"user63";2521020;3.5
"user63";2488585;3.0
"user63";2503242;5.0
"user63";2503242;2.0
"user63";2503242;2.0
"user63";2503242;5.0
"user63";131314;3.0
"user63";131314;3.0
"user63";131314;5.0
"user63";131314;2.0
"user63";131314;3.0
"user63";1847202;2.0
"user63";1847202;2.0
"user63";1847202;4.0
"user63";1847202;4.0
"user63";1847202;4.0
"user63";1420637;4.0
"user63";1420637;2.5
"user63";1725608;3.0
"user63";2502101;5.0
"user63";1100498;1.5
"user63";1100498;5.0
"user63";1100498;4.0
"user63";130630;2.0
"user63";130630;3.0
"user63";130630;3.0
"user63";130630;1.5
"user63";130630;5.0
"user63";132216;2.5
"user63";132216;1.0
"user63";1851465;1.0
"user63";1030365;4.0
"user63";1030365;1.0
"user64";130155;3.0
"user64";130155;5.0
"user64";130155;3.0
"user64";130155;1.0
"user64";130155;2.0
"user64";131333;1.0
"user64";131333;3.0
"user64";131333;4.0
"user64";131333;4.0
"user64";131333;1.0
"user64";2520979;3.0
"user64";2520979;2.5
"user64";2520979;5.0
"user64";2520979;5.0
"user64";2520979;3.0
"user64";1105923;2.0
"user64";1105923;2.5
"user64";1105923;5.0
"user64";1105923;5.0
"user64";132211;4.0
"user64";132211;5.0
"user64";132211;2.0
"user64";132211;4.0
"user64";132211;5.0
"user64";131455;2.0
"user64";131455;5.0
"user64";130372;1.0
"user64";130372;3.0
"user64";130372;3.0
"user64";130372;1.0
"user64";130372;3.0
"user64";807619;5.0
"user64";807619;1.0
"user64";807619;5.0
"user64";807619;2.0
"user64";807619;5.0
"user64";126534;3.5
"user64";126534;3.0
"user64";126534;4.0
"user64";126513;5.0
"user64";1074197;3.0
"user64";2484146;3.0
"user64";2484146;3.0
"user64";2484146;5.0
"user64";1164746;5.0
"user64";1164746;3.0
"user64";130190;3.0
"user64";130190;3.5
"user64";130190;1.0
"user64";130190;5.0
"user64";130190;1.0
"user64";1367251;4.0
"user64";1367251;4.5
"user64";531460;2.5
"user64";531460;5.0
"user64";531460;2.0
"user64";531460;2.0
"user64";129831;1.0
"user64";129831;3.0
"user64";129831;5.0
"user64";129831;3.0
"user64";132577;5.0
"user64";132577;1.0
"user64";132577;4.5
"user64";132577;5.0
"user64";132577;2.0
"user64";129815;4.0
"user64";129815;4.0
"user64";129815;3.5
"user64";129815;3.0
"user64";1603175;5.0
"user64";1603175;1.0
"user64";1603175;4.0
"user64";1603175;5.0
"user64";1603175;1.0
"user64";985342;2.0
"user64";231962;4.0
"user64";231962;5.0
"user64";231962;4.0
"user64";231962;4.0
"user64";126917;4.0
"user64";126917;4.0
"user64";126917;2.5
"user64";605961;3.0
"user64";605961;2.0
"user64";970460;4.0
"user64";2451912;3.0
"user64";2451912;5.0
"user65";1196871;3.0
"user65";1196871;4.0
"user65";1196871;5.0
"user65";1196871;4.0
"user65";2521040;3.0
"user65";2521040;1.5
"user65";2521040;1.0
"user65";626944;4.5
"user65";626944;3.0
"user65";626944;2.5
"user65";406602;4.0
"user65";129928;2.0
"user65";129928;1.0
"user65";2469944;1.0
"user65";2469944;5.0
"user65";2469944;2.0
"user65";2469944;3.0
"user65";2521042;2.0
"user65";2521042;2.5
"user65";129742;4.0
"user65";2453779;2.0
"user65";130438;1.0
"user65";130438;1.0
"user65";130438;1.0
"user65";130438;3.0
"user65";2502101;3.0
"user65";2502101;5.0
"user65";745781;1.5
"user65";745781;4.0
"user65";745781;1.0
"user65";132203;5.0
"user65";132203;1.0
"user65";132203;1.0
"user65";132203;3.0
"user65";1291408;3.0
"user65";1291408;3.0
"user65";1291408;3.0
"user65";130213;5.0
"user65";130213;3.0
"user65";130213;2.0
"user65";130213;1.5
"user65";126827;2.5
"user65";126827;3.0
"user65";126827;2.0
"user65";126827;4.0
"user65";645791;3.5
"user65";645791;5.0
"user65";645791;1.0
"user65";645791;1.0
"user65";1187220;5.0
"user65";2495482;4.0
"user65";2495482;5.0
"user65";2495482;3.0
"user65";2495482;2.0
"user65";1048290;5.0
"user65";1048290;2.0
"user65";1812721;4.0
"user65";1812721;3.0
"user65";1812721;3.0
"user65";1812721;4.0
"user65";1812721;3.0
"user65";479649;3.0
"user65";479649;5.0
"user65";2521021;2.0
"user65";2521021;1.0
"user65";2521021;4.0
"user65";2521021;2.0
"user65";2521021;2.0
"user65";1014398;1.0
"user65";2521026;2.0
"user65";2485195;1.0
"user65";126517;4.5
"user66";2487103;1.0
"user66";2487103;1.0
"user66";2487103;3.5
"user66";2487103;1.0
"user66";126526;1.0
"user66";126526;2.0
"user66";126526;5.0
"user66";126526;2.0
"user66";2520806;4.0
"user66";2520806;1.0
"user66";2520806;4.0
"user66";2520674;4.0
"user66";2520674;4.0
"user66";126478;3.0
"user66";126478;1.0
"user66";126478;5.0
"user66";126478;4.0
"user66";127700;5.0
"user66";127700;5.0
"user66";127700;5.0
"user66";127700;5.0
"user66";129903;3.0
"user66";129903;1.0
"user66";2521010;1.0
"user66";2521010;3.0
"user66";2521010;4.0
"user66";2521010;3.0
"user66";2521010;1.0
"user66";992130;4.0
"user66";992130;5.0
"user66";992130;4.0
"user66";992130;3.0
"user66";992130;2.0
"user66";1954087;3.0
"user66";1954087;4.0
"user66";1954087;3.0
"user66";1954087;2.5
"user66";1954087;5.0
"user66";1073801;4.0
"user66";1073801;2.0
"user66";2520804;5.0
"user66";1957556;4.0
"user66";1957556;2.0
"user66";1957556;1.0
"user66";1957556;5.0
"user66";1957556;5.0
"user66";126524;5.0
"user66";126524;5.0
"user66";126524;4.0
"user66";132229;1.0
"user66";132229;3.0
"user66";2034445;2.0
"user66";2034445;5.0
"user66";132668;4.0
"user66";132668;1.0
"user66";132668;1.0
"user66";132668;1.0
"user66";132668;2.0
"user66";1258328;5.0
"user66";1258328;3.0
"user66";1258328;2.0
"user66";1258328;5.0
"user66";130929;1.0
"user66";130929;5.0
"user66";132230;1.0
"user66";1395270;4.0
"user66";1395270;4.0
"user66";1395270;1.0
"user66";1117141;4.0
"user66";1117141;3.0
"user66";2521007;1.0
"user66";2521007;4.0
"user66";2521007;3.5
"user66";2521007;5.0
"user66";130603;1.5
"user66";130603;4.0
"user66";130603;1.0
"user66";1196862;3.0
"user66";1196862;3.0
"user66";1196862;3.0
"user66";131956;1.0
"user66";131956;1.0
"user66";131956;1.0
"user66";131332;5.0
"user67";2453203;3.0
"user67";2017158;2.0
"user67";2017158;5.0
"user67";2017158;3.0
"user67";2017158;1.0
"user67";2017158;5.0
"user67";2017158;2.0
"user67";2017158;5.0
"user67";2017158;3.0
"user67";1106194;4.5
"user67";1106194;1.0
"user67";1059198;3.0
"user67";1059198;4.0
"user67";1059198;1.0
"user67";1059198;1.0
"user67";1059198;1.0
"user67";1957474;3.0
"user67";1196867;3.5
"user67";1196867;4.0
"user67";1196867;4.0
"user67";1196867;3.0
"user67";126513;5.0
"user67";126513;2.0
"user67";617712;1.0
"user67";617712;3.0
"user67";617712;1.0
"user67";617712;3.5
"user67";617712;1.0
"user67";2521071;4.0
"user67";2521071;2.0
"user67";2521071;3.0
"user67";421996;5.0
"user67";421996;3.0
"user67";421996;3.0
"user67";421996;3.0
"user67";421996;3.0
"user67";130768;3.0
"user67";2520969;4.5
"user67";2520969;5.0
"user67";128028;2.0
"user67";128028;1.0
"user67";127378;1.5
"user67";127378;4.0
"user67";132230;4.0
"user67";132230;5.0
"user67";132230;5.0
"user67";2029564;2.0
"user67";2029564;4.0
"user67";2520975;1.0
"user67";2520975;1.0
"user67";2520975;1.0
"user67";1164746;2.5
"user67";1164746;2.5
"user67";1829827;5.0
"user67";1829827;4.0
"user67";1829827;1.5
"user67";1829827;5.0
"user67";2520786;4.5
"user68";1013076;3.0
"user68";1013076;5.0
"user68";1013076;1.0
"user68";1013076;5.0
"user68";2020540;5.0
"user68";2020540;5.0
"user68";2020540;4.0
"user68";2020540;3.0
"user68";2020540;2.0
"user68";1394326;2.0
"user68";1394326;1.0
"user68";1394326;2.0
"user68";2502514;4.0
"user68";2502514;3.0
"user68";2520986;1.0
"user68";2520986;4.0
"user68";273765;5.0
"user68";273765;5.0
"user68";273765;4.0
"user68";273765;5.0
"user68";273765;4.5
"user68";142173;2.0
"user68";142173;1.0
"user68";142173;3.0
"user68";142173;3.0
"user68";142173;5.0
"user68";1867711;5.0
"user68";1867711;1.0
"user68";1867711;1.0
"user68";1828571;2.0
"user68";1828571;2.0
"user68";2520807;3.0
"user68";2520807;2.0
"user68";2520807;4.0
"user68";2520807;3.0
"user68";2520807;5.0
"user68";2521065;1.0
"user68";2521065;5.0
"user68";131533;5.0
"user68";131533;1.0
"user68";2520699;5.0
"user68";2520699;1.5
"user68";2520699;3.0
"user68";2520699;1.0
"user68";2520699;1.0
"user68";2520907;5.0
"user68";2520907;5.0
"user68";2520907;4.0
"user68";2520907;2.5
"user68";131137;4.0
"user68";131137;1.0
"user68";131137;2.0
"user68";131137;4.0
"user68";704507;2.0
"user68";704507;2.0
"user68";704507;1.0
"user68";704507;4.0
"user68";250350;2.0
"user68";250350;4.5
"user68";250350;3.5
"user68";250350;3.0
"user68";250350;3.0
"user68";774640;1.0
"user68";2520655;4.0
"user68";698886;3.0
"user68";698886;2.0
"user68";698886;2.0
"user68";698886;4.0
"user68";698886;5.0
"user69";292961;4.0
"user69";292961;5.0
"user69";292961;5.0
"user69";292961;4.0
"user69";292961;2.0
"user69";2520727;1.0
"user69";2520727;4.0
"user69";2520727;5.0
"user69";2520727;4.0
"user69";2520727;2.0
"user69";2435943;4.0
"user69";2435943;5.0
"user69";2435943;3.0
"user69";1177980;5.0
"user69";1037027;5.0
"user69";1037027;2.0
"user69";1037027;5.0
"user69";1037027;2.0
"user69";130823;1.0
"user69";2454017;3.0
"user69";2454017;1.0
"user69";2454017;4.0
"user69";126825;3.0
"user69";126825;1.0
"user69";987592;1.0
"user69";1013415;4.0
"user69";1013415;4.0
"user69";1013415;2.0
"user69";1013415;5.0
"user69";2390957;5.0
"user69";2390957;4.0
"user69";2390957;1.0
"user69";2521017;5.0
"user69";346640;1.0
"user69";346640;4.0
"user69";346640;1.0
"user69";346640;3.0
"user69";346640;4.0
"user69";2044821;2.0
"user69";2044821;5.0
"user69";2044821;4.0
"user69";2044821;2.0
"user69";130315;5.0
"user69";130315;4.0
"user69";130315;5.0
"user69";130315;3.0
"user69";2465130;1.0
"user69";2465130;2.0
"user69";2465130;5.0
"user69";2520787;4.0
"user69";2520787;2.5
"user69";126701;3.0
"user69";126701;5.0
"user69";126701;4.0
"user69";126701;2.5
"user69";126701;1.0
"user69";2520735;3.0
"user69";2520735;3.0
"user69";2520735;2.0
"user69";1073801;5.0
"user69";1073801;3.0
"user69";1073801;5.0
"user69";1073801;3.0
"user69";130232;3.0
"user69";130232;3.0
"user69";130232;3.0
"user69";1019644;5.0
"user69";2300670;5.0
"user69";2300670;2.0
"user69";2300670;5.0
"user69";2300670;3.0
"user69";2300670;5.0
"user69";2520821;5.0
"user69";2520821;1.0
"user69";1113537;2.5
"user69";1113537;3.0
"user69";1113537;1.0
"user69";2520969;4.0
"user69";2520969;4.0
"user69";2520969;2.5
"user70";1844469;5.0
"user70";1844469;1.0
"user70";1844469;3.0
"user70";1844469;1.0
"user70";1059638;2.5
"user70";1059638;1.5
"user70";130156;1.0
"user70";130156;1.0
"user70";130156;1.0
"user70";130156;3.0
"user70";990140;5.0
"user70";990140;4.0
"user70";990140;4.0
"user70";990140;5.0
"user70";990140;5.0
"user70";1603482;2.0
"user70";1603482;2.0
"user70";1603482;1.0
"user70";1013584;3.0
"user70";1013584;4.0
"user70";1013584;3.0
"user70";1013584;1.5
"user70";2520733;1.0
"user70";2520733;5.0
"user70";130378;2.0
"user70";130378;3.0
"user70";130378;1.0
"user70";130378;4.0
"user70";128961;2.0
"user70";2455073;2.0
"user70";2455073;2.0
"user70";319578;5.0
"user70";132714;3.0
"user70";132714;1.0
"user70";132714;2.0
"user70";132714;5.0
"user70";2520694;4.0
"user70";2520694;5.0
"user70";2520694;3.0
"user70";130597;5.0
"user70";130597;1.0
"user70";130597;3.0
"user70";2434789;1.0
"user70";2434789;4.0
"user70";2434789;1.0
"user70";2521880;4.5
"user70";2521880;2.0
"user70";2521880;3.0
"user70";2521880;4.0
"user70";130353;1.0
"user70";130353;5.0
"user70";131534;1.0
"user70";337562;3.0
"user70";337562;4.5
"user70";337562;1.5
"user70";337562;4.0
"user70";337562;4.5
"user70";987579;3.0
"user70";987579;2.0
"user70";987579;3.0
"user70";987579;5.0
"user70";987579;1.0
"user70";1013366;4.0
"user70";1013366;5.0
"user71";2419172;3.5
"user71";2419172;4.0
"user71";2419172;1.0
"user71";2419172;4.0
"user71";2419172;2.0
"user71";126479;4.0
"user71";126479;3.0
"user71";126479;5.0
"user71";2465130;3.0
"user71";132515;3.0
"user71";132515;2.0
"user71";132515;5.0
"user71";132515;2.0
"user71";132515;1.0
"user71";1013661;1.0
"user71";1013661;2.5
"user71";1013661;5.0
"user71";758299;3.0
"user71";758299;4.0
"user71";130838;2.0
"user71";130838;1.0
"user71";130838;4.0
"user71";130838;3.0
"user71";231962;5.0
"user71";231962;1.0
"user71";130958;5.0
"user71";130958;4.0
"user71";2521032;3.0
"user71";2521032;5.0
"user71";2521032;2.0
"user71";1177980;5.0
"user71";1177980;3.0
"user71";1177980;3.0
"user71";131307;3.5
"user71";131307;1.0
"user71";131307;2.5
"user71";131307;1.0
"user71";1605966;3.0
"user71";1605966;5.0
"user71";1605966;3.0
"user71";750863;4.0
"user71";750863;4.0
"user71";130595;1.0
"user71";130595;4.0
"user71";130595;5.0
"user71";130595;5.0
"user71";130595;1.0
"user71";128776;2.0
"user71";128776;1.0
"user71";128776;5.0
"user71";128776;3.0
"user71";2530389;3.0
"user71";273772;4.0
"user71";273772;2.0
"user71";1725608;4.5
"user71";131455;4.5
"user71";131455;4.0
"user71";131455;3.0
"user71";1939691;4.0
"user71";1939691;1.0
"user71";1939691;1.0
"user71";1939691;3.0
"user71";1939691;4.0
"user71";2520741;5.0
"user71";2520741;3.0
"user71";2520741;2.0
"user71";2520741;5.0
"user71";130479;5.0
"user71";130479;4.0
"user71";130479;2.0
"user71";2520798;1.0
"user71";2520798;1.0
"user71";2520798;1.0
"user71";2520798;3.0
"user71";2520798;5.0
"user71";129908;3.5
"user71";129908;1.0
"user71";129908;1.0
"user71";129908;4.0
"user71";129908;5.0
"user71";2479624;2.0
"user71";2479624;4.0
"user71";2521025;1.0
"user71";2521025;2.0
"user72";2016706;4.0
"user72";2016706;1.0
"user72";2016706;1.5
"user72";2016706;2.0
"user72";2016706;2.5
"user72";130583;1.0
"user72";130583;5.0
"user72";130583;1.0
"user72";130583;1.5
"user72";130583;3.0
"user72";2519624;1.0
"user72";2519624;3.0
"user72";2519624;2.0
"user72";2436503;1.0
"user72";2436503;1.0
"user72";2436503;1.0
"user72";2011782;1.0
"user72";2011782;2.0
"user72";2520939;5.0
"user72";2520939;1.0
"user72";2520939;1.0
"user72";1354065;5.0
"user72";1354065;4.5
"user72";1354065;3.0
"user72";1354065;5.0
"user72";1354065;4.0
"user72";985142;1.0
"user72";985142;3.5
"user72";985142;1.0
"user72";985142;3.0
"user72";761181;3.0
"user72";761181;1.0
"user72";761181;5.0
"user72";761181;3.5
"user72";1030777;3.0
"user72";1030777;2.0
"user72";1030777;1.0
"user72";1030777;1.0
"user72";1030777;3.0
"user72";130763;2.5
"user72";130763;1.0
"user72";130763;4.0
"user72";130763;1.0
"user72";337557;3.5
"user72";337557;2.5
"user72";337557;2.0
"user72";2477064;3.0
"user72";132558;3.0
"user72";132558;5.0
"user72";130961;3.0
"user72";2390040;2.0
"user72";2390040;2.0
"user72";2390040;1.0
"user72";2390040;4.0
"user72";2390040;1.0
"user72";2520796;4.0
"user72";2520796;4.0
"user72";2520796;4.0
"user72";2520796;3.0
"user72";2520796;5.0
"user72";1037311;3.0
"user72";1037311;3.0
"user72";1037311;5.0
"user72";1037311;5.0
"user72";1037311;3.0
"user72";2520928;4.0
"user72";132613;4.0
"user72";2520728;2.0
"user72";2520728;4.5
"user72";2520728;4.0
"user73";2520740;2.0
"user73";2520740;5.0
"user73";2520740;2.5
"user73";2520740;3.0
"user73";1188653;1.0
"user73";1188653;2.0
"user73";1188653;5.0
"user73";1188653;4.0
"user73";1188653;2.0
"user73";987625;5.0
"user73";2520974;2.0
"user73";2520974;1.0
"user73";2520974;3.0
"user73";2407107;5.0
"user73";2407107;1.0
"user73";2407107;1.0
"user73";2407107;2.0
"user73";2407107;2.5
"user73";317563;1.0
"user73";317563;3.0
"user73";2520833;2.0
"user73";2520833;4.0
"user73";2520968;2.0
"user73";2520968;3.5
"user73";2520934;2.0
"user73";2520934;2.0
"user73";2520934;4.5
"user73";130951;4.0
"user73";130951;1.0
"user73";130951;3.5
"user73";2455200;1.0
"user73";2455200;4.0
"user73";2455200;1.0
"user73";2455200;4.0
"user73";2455200;2.5
"user73";132241;4.0
"user73";987808;3.5
"user73";987808;4.0
"user73";987808;1.0
"user73";1742496;3.5
"user73";558912;3.0
"user73";558912;4.0
"user73";605961;3.0
"user73";987779;2.0
"user73";769092;1.0
"user73";1295827;1.0
"user73";1295827;3.0
"user73";129506;1.0
"user73";129506;5.0
"user73";126747;5.0
"user73";126747;2.0
"user73";2520885;3.0
"user73";2520885;4.0
"user73";2520885;3.0
"user73";2520885;4.0
"user73";2520885;4.0
"user73";2455039;3.0
"user73";2455039;3.0
"user73";2455039;3.0
"user73";2020540;3.0
"user73";482153;4.0
"user74";300076;1.0
"user74";300076;3.0
"user74";300076;5.0
"user74";300076;5.0
"user74";300076;2.0
"user74";130772;2.0
"user74";130772;5.0
"user74";130772;4.0
"user74";130772;4.5
"user74";2520962;3.0
"user74";2520934;2.0
"user74";2520934;5.0
"user74";2520934;4.0
"user74";2494983;5.0
"user74";2494983;5.0
"user74";2494983;4.0
"user74";2494983;1.0
"user74";2017158;4.0
"user74";2017158;1.0
"user74";2017158;1.0
"user74";2017158;4.0
"user74";2520918;2.0
"user74";2520918;2.0
"user74";2520918;5.0
"user74";2520918;3.0
"user74";2520997;5.0
"user74";630131;5.0
"user74";630131;3.0
"user74";630131;5.0
"user74";630131;1.5
"user74";630131;5.0
"user74";130851;5.0
"user74";1019223;4.0
"user74";1019223;5.0
"user74";1019223;5.0
"user74";397572;1.0
"user74";397572;3.0
"user74";397572;4.0
"user74";397572;5.0
"user74";631268;2.0
"user74";631268;5.0
"user74";631268;2.0
"user74";631268;1.0
"user74";631268;4.0
"user74";622888;2.0
"user74";622888;2.0
"user74";622888;3.0
"user74";622888;1.5
"user74";622888;2.0
"user74";130215;3.5
"user74";130215;5.0
"user74";130215;3.0
"user74";1029885;5.0
"user74";1029885;3.0
"user74";1029885;1.0
"user74";1029885;4.0
"user74";985232;2.0
"user74";2387970;5.0
"user74";2387970;2.0
"user74";2387970;3.0
"user74";2387970;2.0
"user74";2387970;5.0
"user74";132219;2.0
"user74";132219;5.0
"user74";130156;4.0
"user74";130156;2.0
"user74";130156;4.0
"user74";130156;2.0
"user74";130503;1.0
"user74";130503;2.0
"user74";970106;1.0
"user74";970106;2.0
"user75";1019294;1.0
"user75";1019294;4.0
"user75";1019294;4.0
"user75";1019294;3.0
"user75";1019294;3.0
"user75";2520967;4.0
"user75";2520967;2.0
"user75";2520967;3.5
"user75";2520949;2.0
"user75";2520949;3.0
"user75";2520949;3.0
"user75";132038;5.0
"user75";132038;4.0
"user75";2525553;1.0
"user75";2525553;1.0
"user75";2525553;2.5
"user75";2525553;5.0
"user75";2525553;1.0
"user75";2521078;2.0
"user75";2521078;1.0
"user75";2521078;1.0
"user75";2521078;2.0
"user75";2521078;1.0
"user75";2521071;3.0
"user75";2521071;3.0
"user75";2521071;3.0
"user75";2521071;5.0
"user75";2521041;3.0
"user75";2521041;5.0
"user75";131958;4.0
"user75";2017154;5.0
"user75";2017154;1.0
"user75";2017154;3.0
"user75";2017154;2.5
"user75";2017154;5.0
"user75";2499807;4.0
"user75";2499807;5.0
"user75";2500063;3.0
"user75";2500063;2.0
"user75";2500063;2.0
"user75";2500063;2.0
"user75";2500063;2.5
"user75";126531;4.0
"user75";126531;3.5
"user75";292816;5.0
"user75";292816;3.0
"user75";292816;2.0
"user75";130499;5.0
"user75";130499;2.0
"user75";704383;2.0
"user75";1313285;2.0
"user75";1313285;3.5
"user75";1313285;2.0
"user75";1313285;1.0
"user75";2521016;1.0
"user75";2521016;1.0
"user75";1036894;4.5
"user75";1036894;3.0
"user75";1604941;4.0
"user75";1604941;3.0
"user75";1604941;3.0
"user75";1604941;5.0
"user75";1604941;3.0
"user75";1116132;2.0
"user75";1116132;3.0
"user75";1116132;5.0
"user75";1116132;4.0
"user75";1013661;1.0
"user75";1916000;1.0
"user75";1916000;3.0
"user75";969831;5.0
"user75";969831;1.0
"user75";969831;5.0
"user75";969831;4.0
"user75";969831;4.0
"user75";130436;4.0
"user76";1849416;4.0
"user76";1849416;5.0
"user76";1849416;2.0
"user76";1849416;2.0
"user76";1912652;3.0
"user76";1912652;4.0
"user76";1912652;1.0
"user76";1912652;4.0
"user76";1604784;5.0
"user76";1604784;3.0
"user76";1604784;2.0
"user76";2452881;3.0
"user76";2452881;4.0
"user76";231959;4.0
"user76";231959;2.0
"user76";1288095;3.0
"user76";1288095;3.0
"user76";2511706;5.0
"user76";2377741;5.0
"user76";2377741;4.0
"user76";2377741;2.0
"user76";2377741;1.0
"user76";2520933;1.0
"user76";2520933;5.0
"user76";1204941;2.0
"user76";1204941;3.5
"user76";1204941;3.0
"user76";1204941;3.0
"user76";984585;3.0
"user76";984585;4.0
"user76";2521880;1.0
"user76";2521880;4.0
"user76";2521880;2.0
"user76";2521880;2.5
"user76";2520696;4.0
"user76";2520696;1.0
"user76";2520696;3.5
"user76";2520696;5.0
"user76";2495954;1.0
"user76";2495954;5.0
"user76";2387785;4.0
"user76";2037438;4.0
"user76";2037438;3.0
"user76";2037438;2.0
"user76";2037438;5.0
"user76";2520987;5.0
"user76";2520987;1.0
"user76";2520987;2.0
"user76";650452;5.0
"user76";650452;2.0
"user76";129927;5.0
"user76";273772;5.0
"user76";273772;4.0
"user76";273772;1.0
"user76";129552;2.0
"user76";129552;2.0
"user76";129552;2.0
"user76";129552;2.0
"user76";129552;5.0
"user76";1008843;2.0
"user76";1008843;4.0
"user76";1008843;2.0
"user76";2520808;3.0
"user76";2520808;1.0
"user76";2520808;3.0
"user76";2520808;5.0
